$Date,$Time,PI-428,PI-430,FI-425,TI-426,TI-432,TI-431,PI-433,HR_A1,QR_A1,QR_SCL_A1
02/15/16,03:33:00,751.8781,2597.552,92.41844,24.39877,106.6023,105.7641,2594.756,1.307327,0.1040478,0.09968117
02/15/16,03:34:00,757.6776,2646.016,83.91251,24.96417,106.1181,105.2649,2643.853,1.313349,0.09911449,0.1000618
02/15/16,03:35:00,767.926,2596.687,87.88757,24.77672,106.6855,105.6703,2625.364,1.301703,0.1009401,0.09952483
02/15/16,03:36:00,765.318,2631.998,83.92006,25.26649,106.1604,105.2525,2628.713,1.299015,0.09833486,0.09948809
02/15/16,03:37:00,754.6924,2597.783,85.79235,25.01215,106.7079,105.7631,2589.796,1.297164,0.1004981,0.09925271
02/15/16,03:38:00,702.2028,2553.272,82.93022,24.47226,107.8379,106.3819,2550.471,1.349697,0.1012458,0.1014869
02/15/16,03:39:00,747.0593,2649.431,85.05379,24.64182,108.6577,107.2067,2646.03,1.335675,0.1004384,0.1008216
02/15/16,03:40:00,739.339,2637.001,89.63585,25.03009,108.5307,107.2719,2635.674,1.33857,0.1029197,0.1009963
02/15/16,03:41:00,722.4011,2598.697,78.17455,25.46141,108.8839,107.4821,2597.333,1.352219,0.09700589,0.1013097
02/15/16,03:42:00,732.5616,2510.1,88.34686,23.72723,109.1052,107.863,2506.915,1.298103,0.1031961,0.09932964
02/15/16,03:43:00,751.4667,2625.496,90.19398,24.33403,107.9414,107.0163,2618.582,1.318396,0.1033205,0.1000923
02/15/16,03:44:00,756.1102,2640.763,85.39364,24.94173,107.726,106.5037,2633.518,1.310188,0.09976136,0.0999916
02/15/16,03:45:00,751.6168,2528.315,90.88863,24.41286,107.7805,106.6847,2523.936,1.279913,0.1024107,0.09848741
02/15/16,03:46:00,755.4431,2632.124,84.25827,24.53685,106.8598,106.2271,2632.058,1.318846,0.0993845,0.1001445
02/15/16,03:47:00,760.7098,2648.755,84.90585,24.96617,107.2577,106.1075,2645.097,1.311994,0.09944251,0.09985612
02/15/16,03:48:00,758.103,2609.769,83.44452,24.8194,106.9396,105.9366,2604.813,1.299811,0.09830728,0.0991471
02/15/16,03:49:00,761.4551,2590.042,85.78354,24.40434,106.8873,106.0915,2588.54,1.287071,0.09939354,0.09896044
02/15/16,03:50:00,759.9585,2645.974,84.64817,24.75171,106.6365,105.8391,2645.83,1.310691,0.09908757,0.09987491
02/15/16,03:51:00,772.3633,2639.938,86.02325,24.86725,106.7339,105.8174,2633.76,1.29203,0.09916594,0.09924573
02/15/16,03:52:00,775.9601,2636.997,86.34415,24.97334,106.1581,105.4973,2631.03,1.292285,0.09954809,0.09911477
02/15/16,03:53:00,747.179,2600.48,78.37875,24.91707,106.2899,105.2818,2598.361,1.315603,0.09653914,0.1000656
02/15/16,03:54:00,752.9199,2632.448,84.68109,24.71277,106.2066,105.3144,2627.627,1.298134,0.1000048,0.1001951
02/15/16,03:55:00,766.1426,2637.087,86.68983,25.13055,106.4898,105.7094,2631.846,1.296892,0.100329,0.09958094
02/15/16,03:56:00,771.4417,2630.397,87.34238,25.25423,106.4577,105.3161,2624.683,1.294569,0.09978586,0.09916876
02/15/16,03:57:00,770.8368,2636.76,84.38339,25.17007,105.6934,104.7821,2630.174,1.293519,0.09859135,0.09915425
02/15/16,03:58:00,761.095,2655.1,86.0601,25.14063,106.3537,105.0796,2649.048,1.316107,0.1004397,0.09983759
02/15/16,03:59:00,773.3917,2639.66,86.78265,25.22533,105.9214,104.918,2634.229,1.285654,0.1000224,0.09895916
02/15/16,04:00:00,749.5728,2623.224,84.47598,25.14702,106.1013,105.14,2616.547,1.310829,0.09936523,0.09991895
02/15/16,04:01:00,731.9739,2514.549,84.98058,24.39136,106.4792,105.0042,2508.71,1.300837,0.1013545,0.09959054
02/15/16,04:02:00,724.3158,2606.259,81.28887,24.23305,106.5768,105.2371,2601.455,1.344634,0.09961441,0.1012691
02/15/16,04:03:00,734.9988,2633.35,86.5414,24.52748,106.4177,105.4391,2624.288,1.338277,0.1017303,0.1009673
02/15/16,04:04:00,752.0972,2620.774,83.10162,25.08673,107.0299,105.6191,2621.76,1.321776,0.0984974,0.1002726
02/15/16,04:05:00,746.7737,2639.856,89.26056,25.03545,107.5122,105.9139,2634.285,1.327259,0.1026867,0.1004385
02/15/16,04:06:00,746.6901,2675.251,86.14639,25.653,107.9075,106.6674,2674.603,1.340332,0.1008799,0.101037
02/15/16,04:07:00,738.8843,2655.582,87.83016,25.66185,108.4209,107.0497,2655.313,1.344301,0.1016318,0.101026
02/15/16,04:08:00,711.8573,2550.157,79.81293,25.29001,108.9453,107.4631,2550.481,1.340111,0.09903369,0.1009651
02/15/16,04:09:00,711.6089,2574.941,83.24722,24.29785,108.8564,107.4452,2567.801,1.364784,0.1008076,0.1014498
02/15/16,04:10:00,729.079,2582.35,84.82517,24.43585,108.8595,107.6511,2579.925,1.330613,0.1008269,0.1007828
02/15/16,04:11:00,748.1506,2592.032,86.90277,24.58298,108.3614,107.1639,2583.611,1.311077,0.1010797,0.09978139
02/15/16,04:12:00,738.6487,2620.171,82.17365,24.80367,107.9618,106.8565,2623.726,1.33418,0.09925359,0.101369
02/15/16,04:13:00,745.506,2657.808,84.00223,24.9518,107.8122,106.7451,2653.876,1.335651,0.09937367,0.1009473
02/15/16,04:14:00,765.3723,2643.963,85.49465,25.22653,107.9129,106.813,2639.399,1.306245,0.09965563,0.09984051
02/15/16,04:15:00,755.2313,2652.705,88.4444,24.90309,107.2116,106.0744,2645.79,1.328906,0.1017687,0.100015
02/15/16,04:16:00,729.6704,2541.486,80.09422,24.78223,107.6768,106.3156,2540.129,1.311041,0.09813257,0.09997329
02/15/16,04:17:00,748.573,2633.306,87.63527,24.16994,107.4411,106.4662,2626.84,1.316694,0.1010554,0.100114
02/15/16,04:18:00,768.5376,2634.333,87.52499,24.88913,106.761,105.9609,2631.7,1.28471,0.09994446,0.09936108
02/15/16,04:19:00,752.4109,2638.152,85.77896,25.04216,106.8951,105.6675,2633.926,1.319706,0.1007088,0.1002531
02/15/16,04:20:00,758.1854,2619.314,92.55596,25.18303,106.9716,105.5806,2612.854,1.304446,0.104023,0.09969003
02/15/16,04:21:00,768.7195,2640.936,88.37452,25.36479,107.2665,105.8954,2641.809,1.294375,0.1005681,0.09925704
02/15/16,04:22:00,756.6962,2589.11,87.84836,25.00493,107.589,106.3487,2591.364,1.296191,0.1015053,0.09935714
02/15/16,04:23:00,734.6637,2591.86,81.26999,25.07883,107.2209,106.0141,2586.774,1.322866,0.09890348,0.1004328
02/15/16,04:24:00,758.8837,2616.956,83.31646,24.96124,106.9011,105.8415,2614.968,1.300682,0.09849432,0.09940641
02/15/16,04:25:00,761.1609,2636.355,87.20879,25.28691,106.4463,105.3935,2630.222,1.309058,0.1003238,0.09976649
02/15/16,04:26:00,775.9277,2640.459,86.66061,25.52448,106.2199,104.9487,2637.54,1.291506,0.09999274,0.0990378
02/15/16,04:27:00,767.0074,2630.28,86.61465,25.39023,106.6157,105.3908,2626.386,1.298979,0.09967853,0.09939129
02/15/16,04:28:00,747.8351,2632.349,82.46967,25.54105,106.6723,105.605,2630.479,1.326362,0.0988597,0.1004702
02/15/16,04:29:00,755.2368,2575.899,86.0165,24.98586,107.6732,106.119,2567.439,1.288643,0.1003535,0.09904212
02/15/16,04:30:00,710.7153,2598.627,80.29438,25.04042,108.0396,106.4576,2598.628,1.363516,0.09985753,0.1019916
02/15/16,04:31:00,737.3413,2623.615,85.77343,24.98428,108.9427,107.5083,2620.061,1.334663,0.1011198,0.1008364
02/15/16,04:32:00,731.264,2637.412,82.06139,25.2359,108.4233,107.0709,2634.866,1.34846,0.0992767,0.1011443
02/15/16,04:33:00,754.6393,2644.138,86.50074,25.62825,108.9493,107.1946,2642.679,1.319604,0.09997685,0.1001982
02/15/16,04:34:00,755.3284,2656.23,87.36988,25.68274,108.4734,107.2078,2653.387,1.318547,0.1003995,0.100388
02/15/16,04:35:00,752.4683,2609.22,84.6516,25.43367,108.636,107.4117,2604.957,1.309599,0.09984149,0.09978584
02/15/16,04:36:00,721.1652,2601.275,83.17032,25.00078,108.4929,107.3997,2595.354,1.352271,0.100464,0.1012748
02/15/16,04:37:00,759.9561,2659.496,85.45322,25.53966,108.2809,107.3103,2658.607,1.32406,0.09942961,0.1002059
02/15/16,04:38:00,720.6097,2583.32,79.76704,25.31911,107.8847,106.8028,2577.649,1.344352,0.09885056,0.1012904
02/15/16,04:39:00,746.1792,2615.907,85.7933,24.79141,108.0282,106.8556,2608.024,1.323768,0.1007908,0.1000542
02/15/16,04:40:00,741.6394,2584.097,84.35631,25.12292,107.9506,107.1507,2573.541,1.310634,0.09976056,0.0998992
02/15/16,04:41:00,731.535,2616.063,78.94306,25.06084,107.2422,106.4726,2612.925,1.337511,0.0967281,0.100809
02/15/16,04:42:00,761.7896,2629.471,85.82256,25.02702,107.4553,106.7078,2624.037,1.304663,0.09968791,0.09959052
02/15/16,04:43:00,763.0988,2638.175,84.2815,25.12137,107.1303,106.2791,2634.31,1.302366,0.09898999,0.09951963
02/15/16,04:44:00,778.8342,2635.115,86.25526,25.14386,106.9735,105.9845,2629.99,1.279586,0.09871277,0.09888779
02/15/16,04:45:00,768.6725,2619.079,84.96334,24.95569,106.5022,105.5601,2612.368,1.287758,0.09866641,0.09916837
02/15/16,04:46:00,757.6666,2599.902,86.43997,24.75313,106.6562,105.7058,2597.108,1.293569,0.1003062,0.09935082
02/15/16,04:47:00,772.3059,2639.851,87.79045,24.67006,107.1289,105.9979,2637.223,1.295285,0.1003161,0.09929305
02/15/16,04:48:00,732.7161,2543.134,79.55688,24.6156,107.0343,105.7122,2541.695,1.30194,0.09799016,0.09971309
02/15/16,04:49:00,757.9907,2587.239,86.82426,23.87947,106.8847,106.0941,2586.304,1.300129,0.1010298,0.09930992
02/15/16,04:50:00,766.2329,2640.471,85.72102,24.7596,106.347,105.3115,2636.363,1.300349,0.09950056,0.09945066
02/15/16,04:51:00,776.4081,2630.749,86.76762,25.1891,106.6463,105.7252,2626.338,1.285818,0.09964833,0.09908092
02/15/16,04:52:00,771.7694,2619.876,85.42912,25.14333,106.5681,105.6433,2617.461,1.289584,0.09913463,0.0989465
02/15/16,04:53:00,756.5247,2637.209,88.56068,25.34492,105.8345,104.9934,2633.895,1.309842,0.1018939,0.09981848
02/15/16,04:54:00,770.1111,2655.771,84.0654,25.78088,106.7751,105.4537,2654.744,1.306814,0.0985544,0.09965523
02/15/16,04:55:00,753.6322,2644.312,90.60612,25.64221,107.6107,106.3161,2647.559,1.316511,0.1026982,0.1000037
02/15/16,04:56:00,760.7098,2666.42,84.24931,26.12236,107.9221,106.5562,2662.142,1.323555,0.09895483,0.1003846
02/15/16,04:57:00,762.6782,2649.266,88.60111,25.85847,108.1226,106.9558,2647.597,1.307956,0.1014481,0.09982273
02/15/16,04:58:00,745.9473,2620.255,84.49001,25.91377,108.2905,106.9528,2613.82,1.320526,0.09969248,0.100192
02/15/16,04:59:00,722.793,2545.479,84.18995,24.89201,109.0544,107.5428,2542.2,1.320095,0.1010158,0.1002503
02/15/16,05:00:00,708.1274,2535.525,86.4859,24.36496,109.3377,107.8529,2529.017,1.335734,0.1033354,0.1008667
02/15/16,05:01:00,719.892,2588.841,84.71535,24.49182,108.9869,107.7968,2589.304,1.345532,0.1014409,0.1012473
02/15/16,05:02:00,748.1995,2606.163,85.32677,25.15813,108.3693,107.4353,2607.001,1.314855,0.1002285,0.09997833
02/15/16,05:03:00,757.9742,2611.335,86.54751,25.36842,107.6336,106.7198,2605.076,1.307563,0.1001307,0.09943593
02/15/16,05:04:00,702.9437,2665.571,83.41057,25.29613,107.9884,106.6417,2657.48,1.391847,0.1023217,0.1030488
02/15/16,05:05:00,753.9923,2656.76,83.51185,25.78549,107.5982,106.7823,2651.165,1.325511,0.0988024,0.1002441
02/15/16,05:06:00,759.4714,2616.61,83.70499,25.41777,107.6115,106.6929,2611.128,1.303396,0.09839214,0.09940787
02/15/16,05:07:00,741.1359,2603.833,79.09569,25.58525,107.3478,106.3029,2601.591,1.316482,0.09732367,0.1002063
02/15/16,05:08:00,755.4303,2564.214,85.54356,24.93237,107.3568,106.4582,2562.421,1.294729,0.1003275,0.09901468
02/15/16,05:09:00,760.7318,2630.774,86.83281,24.87563,107.3684,106.1079,2623.846,1.308509,0.09971736,0.09957144
02/15/16,05:10:00,771.3239,2642.33,85.9314,25.33012,107.2346,106.1296,2635.818,1.304784,0.09923359,0.09924687
02/15/16,05:11:00,773.5541,2574.005,90.78896,24.84077,107.5745,106.1071,2569.205,1.269842,0.1020096,0.09823272
02/15/16,05:12:00,759.8346,2633.76,83.69198,25.10834,106.8763,105.6919,2632.051,1.307605,0.09837444,0.09958585
02/15/16,05:13:00,746.1145,2600.07,80.7061,25.12292,106.857,105.8563,2595.366,1.314959,0.09752107,0.09997776
02/15/16,05:14:00,736.5826,2645.444,86.15829,24.92154,106.8754,105.871,2643.092,1.339556,0.1019354,0.1009615
02/15/16,05:15:00,765.0256,2635.406,84.18999,25.52783,107.2098,106.2554,2633.042,1.305697,0.09869375,0.09968466
02/15/16,05:16:00,743.6548,2635.867,84.85012,25.40131,107.0535,105.9979,2636.364,1.329786,0.09983126,0.09983863
02/15/16,05:17:00,754.4568,2629.418,82.65839,25.75381,106.6255,105.8118,2622.465,1.306128,0.09801143,0.09988435
02/15/16,05:18:00,712.5665,2651.084,84.68937,25.52115,107.3654,106.1111,2650.818,1.372129,0.1016468,0.1022049
02/15/16,05:19:00,761.3776,2653.39,83.66669,25.95766,108.1783,106.8767,2650.178,1.318129,0.09876157,0.0999479
02/15/16,05:20:00,737.923,2546.082,82.86972,25.47224,108.4286,107.0491,2544.16,1.305486,0.0993518,0.09938668
02/15/16,05:21:00,741.2909,2634.554,85.04955,25.59785,108.1585,107.0185,2631.915,1.338485,0.1002742,0.100877
02/15/16,05:22:00,759.2572,2654.161,84.6706,25.76817,109.038,107.6262,2649.19,1.316818,0.09947203,0.1001815
02/15/16,05:23:00,753.8544,2618.868,89.90467,25.5325,108.7128,107.7349,2614.388,1.307519,0.1024337,0.0998219
02/15/16,05:24:00,757.3676,2662.379,88.01971,25.57697,108.6723,107.3722,2662.744,1.327395,0.1008192,0.100048
02/15/16,05:25:00,737.6056,2620.122,78.51799,25.50636,108.4139,107.5486,2618.975,1.336781,0.09704553,0.1007701
02/15/16,05:26:00,726.7108,2538.531,89.27387,24.63121,108.6571,107.5027,2537.421,1.311904,0.1035578,0.1000421
02/15/16,05:27:00,742.1509,2659.609,82.73956,25.05492,108.056,106.9724,2657.106,1.34464,0.09919724,0.1011806
02/15/16,05:28:00,760.4352,2631.393,85.74501,25.48317,107.977,107.038,2623.453,1.300231,0.09988404,0.09961119
02/15/16,05:29:00,726.1267,2556.21,74.36462,25.35535,107.5391,106.6055,2553.435,1.330445,0.09487759,0.1004829
02/15/16,05:30:00,744.6539,2573.835,85.39577,24.55368,107.4559,106.4185,2564.776,1.306735,0.1002681,0.09921941
02/15/16,05:31:00,759.9725,2625.071,89.91474,25.01466,107.5516,106.6225,2622.045,1.305341,0.1023439,0.09969785
02/15/16,05:32:00,739.8956,2664.13,84.74876,25.57889,106.8282,105.9942,2660.052,1.347793,0.1000432,0.1008524
02/15/16,05:33:00,777.7875,2634.747,85.13393,25.85158,107.1014,106.0611,2629.728,1.284227,0.09915753,0.09909819
02/15/16,05:34:00,724.2749,2522.434,76.17279,25.37656,107.9951,106.7099,2521.53,1.312294,0.09533642,0.0998757
02/15/16,05:35:00,747.3846,2571.74,89.29543,24.67337,107.6981,106.7226,2565.332,1.303455,0.1027632,0.09957816
02/15/16,05:36:00,754.129,2638.811,83.80882,25.35611,106.6013,105.8846,2634.406,1.32029,0.0990675,0.0999938
02/15/16,05:37:00,764.5807,2626.402,84.17534,25.64784,107.0948,106.1296,2621.641,1.308928,0.09905979,0.09918945
02/15/16,05:38:00,763.3844,2608.328,81.99116,25.47635,106.8495,106.1028,2604.583,1.287765,0.09708156,0.09899946
02/15/16,05:39:00,760.8228,2606.106,83.7183,25.48903,106.3308,105.3752,2606.356,1.291683,0.09811274,0.09897485
02/15/16,05:40:00,770.2185,2648.2,85.7164,25.63657,106.2955,105.5501,2642.909,1.299535,0.09969933,0.09909833
02/15/16,05:41:00,770.2234,2629.765,85.05917,25.53065,106.8905,105.8535,2625.168,1.289322,0.09884758,0.09903909
02/15/16,05:42:00,754.4708,2625.775,86.96907,25.52223,106.3025,105.5652,2629.165,1.303944,0.100283,0.09942882
02/15/16,05:43:00,721.0876,2512.39,79.12727,24.90083,107.4191,106.0038,2506.278,1.306781,0.09810367,0.09970956
02/15/16,05:44:00,710.7507,2587.774,84.90871,24.2402,107.3429,106.1323,2583.375,1.352854,0.1028014,0.1018674
02/15/16,05:45:00,735.1282,2633.259,82.72457,25.06926,107.137,106.2074,2628.176,1.339463,0.09925342,0.1007534
02/15/16,05:46:00,759.0381,2621.724,85.50526,25.47102,107.6041,106.48,2616.563,1.297126,0.09988919,0.09935468
02/15/16,05:47:00,766.8524,2616.697,86.0743,25.55611,107.7162,106.5746,2612.574,1.290283,0.09977889,0.09910374
02/15/16,05:48:00,751.062,2621.573,83.76652,25.74652,107.6336,106.4756,2616.722,1.317849,0.09942048,0.09993938
02/15/16,05:49:00,755.0415,2637.793,91.27354,25.5656,107.5538,106.5103,2636.272,1.315991,0.1026653,0.09998245
02/15/16,05:50:00,754.6368,2642.14,82.5045,25.72714,107.8647,106.7853,2635.808,1.317844,0.09819958,0.1001423
02/15/16,05:51:00,705.6726,2551.688,78.23727,25.39458,108.0795,106.813,2547.59,1.351301,0.09853885,0.1014429
02/15/16,05:52:00,727.1564,2640.358,80.17021,25.39397,107.8845,106.8076,2637.725,1.35243,0.09847739,0.1013483
02/15/16,05:53:00,746.1078,2623.343,83.1715,25.72676,108.5088,107.2052,2616.84,1.318029,0.09883305,0.1001443
02/15/16,05:54:00,742.3389,2633.348,83.26836,25.71088,107.7666,106.6768,2630.588,1.326345,0.09878474,0.1003623
02/15/16,05:55:00,774.3646,2634.389,85.90244,25.81415,107.7811,106.8416,2628.636,1.299164,0.09930068,0.0991535
02/15/16,05:56:00,742.1143,2616.237,79.70295,25.66536,107.4607,106.559,2614.456,1.318899,0.09730418,0.1001666
02/15/16,05:57:00,758.5681,2624.861,86.2429,25.18207,107.6663,106.7986,2617.179,1.307391,0.1000706,0.09968857
02/15/16,05:58:00,769.021,2646.109,86.27991,25.50954,107.8609,106.7553,2643.362,1.306336,0.0992983,0.09962601
02/15/16,05:59:00,757.3828,2657.736,85.94685,25.56998,107.3139,106.2527,2655.297,1.309161,0.1000515,0.1002129
02/15/16,06:00:00,756.4941,2622.321,81.88255,25.58966,107.4237,106.2068,2616.187,1.309834,0.09790504,0.09954316
02/15/16,06:01:00,730.7867,2626.677,89.10435,25.06781,107.4681,106.2533,2619.925,1.342599,0.1034515,0.1011135
02/15/16,06:02:00,759.1516,2667.319,84.08596,25.74686,107.6527,106.5241,2664.019,1.320096,0.09914403,0.1003605
02/15/16,06:03:00,760.4785,2634.034,83.30082,25.50443,107.4667,106.7172,2630.173,1.310172,0.09859537,0.09980774
02/15/16,06:04:00,759.1064,2601.03,85.8461,25.44603,107.4311,106.6443,2599.34,1.300392,0.09988514,0.09936026
02/15/16,06:05:00,736.261,2535.781,85.57289,24.9351,107.5624,106.7318,2531.561,1.295735,0.1009631,0.09952472
02/15/16,06:06:00,737.8326,2644.429,87.79766,24.78586,107.7531,106.495,2644.301,1.340755,0.1027079,0.1010512
02/15/16,06:07:00,768.2648,2644.979,86.9809,25.69112,108.0158,106.8694,2641.016,1.304724,0.09992297,0.09965772
02/15/16,06:08:00,740.9259,2640.232,83.19004,25.68141,107.4651,106.7016,2633.24,1.331755,0.09975383,0.1008361
02/15/16,06:09:00,745.9637,2551.033,92.87308,25.29317,108.6648,107.0421,2545.052,1.291767,0.1042558,0.09918126
02/15/16,06:10:00,740.6006,2618.753,84.41936,25.26163,108.374,107.2011,2620.887,1.329126,0.1002044,0.1005575
02/15/16,06:11:00,753.0176,2579.725,89.34853,25.13791,108.5625,107.2961,2576.763,1.297082,0.101903,0.09931104
02/15/16,06:12:00,761.4551,2639.375,85.28206,25.33246,108.1465,107.1438,2635.349,1.311454,0.09930854,0.09964438
02/15/16,06:13:00,764.5026,2638.408,86.31901,25.77675,108.2149,106.8125,2636.404,1.303398,0.09950507,0.09967739
02/15/16,06:14:00,761.2311,2571.967,89.06975,25.22212,108.4453,107.4338,2569.461,1.284489,0.1011054,0.09874463
02/15/16,06:15:00,769.1669,2636.646,88.09959,25.24289,107.9744,106.8586,2634.053,1.297359,0.1005751,0.09930637
02/15/16,06:16:00,765.127,2654.645,88.10596,25.49655,107.7109,106.6303,2653.422,1.308487,0.100576,0.09986516
02/15/16,06:17:00,769.5502,2647.85,86.03054,25.66904,107.5145,106.5942,2642.144,1.300333,0.09903836,0.09936602
02/15/16,06:18:00,748.4753,2612.924,86.10935,25.39314,107.1159,106.0538,2601.601,1.312363,0.1010273,0.09995745
02/15/16,06:19:00,740.9796,2629.238,83.97263,25.03891,107.2967,106.4313,2628.347,1.333016,0.1001182,0.1006828
02/15/16,06:20:00,769.9762,2645.43,85.50144,25.48103,107.5922,106.0188,2639.41,1.304961,0.09892972,0.09941085
02/15/16,06:21:00,725.2051,2580.573,79.82342,25.3526,107.5313,106.5406,2576.224,1.331841,0.0978834,0.1007019
02/15/16,06:22:00,752.4414,2620.274,84.63909,25.16255,107.4741,106.3307,2615.851,1.314111,0.09980167,0.1000084
02/15/16,06:23:00,769.198,2634.002,87.56279,25.39226,107.5095,106.441,2631.064,1.287846,0.09996688,0.09909413
02/15/16,06:24:00,767.8278,2636.246,89.29039,25.54764,107.3239,106.2569,2634.394,1.305695,0.1015196,0.09941878
02/15/16,06:25:00,772.6361,2641.66,83.70388,25.85939,107.3687,105.9743,2633.918,1.294141,0.09832154,0.09922478
02/15/16,06:26:00,751.2939,2646.9,83.8089,25.74936,107.0328,106.1165,2642.767,1.318104,0.09896079,0.1001297
02/15/16,06:27:00,759.0137,2634.586,84.65427,25.69398,107.0349,106.019,2634.656,1.312696,0.09903844,0.09998339
02/15/16,06:28:00,725.423,2649.058,86.66702,25.56248,107.1305,105.8899,2649.729,1.362751,0.1030205,0.1016775
02/15/16,06:29:00,729.5685,2525.345,84.72702,25.10403,107.9978,106.5336,2518.637,1.303017,0.1005444,0.09953532
02/15/16,06:30:00,723.9355,2581.587,82.26734,24.64365,108.185,106.755,2581.478,1.34004,0.099983,0.1009508
02/15/16,06:31:00,748.5455,2604.877,84.95831,25.21848,108.001,106.906,2601.798,1.307665,0.1001364,0.09971516
02/15/16,06:32:00,740.9613,2580.77,84.49783,25.24068,108.0235,107.0345,2582.884,1.310822,0.09985834,0.09985619
02/15/16,06:33:00,742.9407,2623.739,82.56107,25.25346,108.3691,107.4543,2619.658,1.319321,0.09895644,0.1003157
02/15/16,06:34:00,755.5048,2628.093,85.70366,25.40135,108.4399,107.2693,2627.739,1.310744,0.09958085,0.1000114
02/15/16,06:35:00,733.9563,2629.603,83.64044,25.39505,108.2007,107.1679,2628.491,1.339972,0.09960377,0.1010633
02/15/16,06:36:00,734.8749,2580.443,82.33547,25.36169,108.238,107.4446,2581.016,1.314069,0.09930657,0.1001703
02/15/16,06:37:00,718.2092,2586.831,86.14952,24.89354,108.3654,107.0786,2582.476,1.349997,0.1020581,0.101075
02/15/16,06:38:00,744.7351,2618.413,86.54221,25.14977,108.3956,107.0705,2617.715,1.322733,0.1009316,0.1002989
02/15/16,06:39:00,758.8153,2609.027,86.69388,25.4324,107.8816,106.8621,2605.905,1.297655,0.1004391,0.09949933
02/15/16,06:40:00,761.1072,2591.427,88.30975,25.20988,107.7288,106.7751,2588.682,1.296753,0.1014467,0.09888573
02/15/16,06:41:00,761.0681,2621.381,87.78816,25.33293,107.7136,106.5948,2618.807,1.299875,0.1006451,0.09942868
02/15/16,06:42:00,760.0983,2618.981,85.23254,25.46848,107.3603,106.4527,2614.882,1.307161,0.09996737,0.09963054
02/15/16,06:43:00,766.2299,2622.041,84.62994,25.4072,106.9134,106.0833,2614.557,1.290992,0.09894869,0.09911354
02/15/16,06:44:00,748.3459,2548.023,87.20978,25.10759,106.9622,106.0609,2543.11,1.288476,0.1009441,0.09903711
02/15/16,06:45:00,732.4066,2623.79,84.65534,25.01894,107.2325,106.2712,2622.238,1.322127,0.1006339,0.1007131
02/15/16,06:46:00,760.1184,2627.703,87.11922,25.35719,107.5009,106.2383,2623.623,1.302074,0.1005653,0.09944205
02/15/16,06:47:00,754.848,2601.614,82.25811,25.45898,106.9653,106.2802,2597.153,1.301952,0.09837754,0.09950336
02/15/16,06:48:00,757.7667,2560.686,84.52309,25.30954,107.1403,106.137,2555.28,1.281297,0.0991862,0.09862711
02/15/16,06:49:00,753.0145,2614.877,83.81832,25.32605,106.7448,105.821,2613.872,1.311973,0.09844808,0.09961215
02/15/16,06:50:00,766.5979,2618.688,84.09981,25.30371,107.076,105.9131,2612.93,1.293798,0.09849339,0.09920714
02/15/16,06:51:00,769.1986,2590.915,87.36107,25.25304,106.9534,105.9833,2585.48,1.280183,0.09986297,0.09852012
02/15/16,06:52:00,754.8969,2602.204,85.47703,25.25739,106.6513,105.6704,2603.647,1.304274,0.1003438,0.0995167
02/15/16,06:53:00,754.3146,2622.604,86.75289,25.47774,106.3701,105.4222,2623.337,1.310555,0.1005832,0.09983581
02/15/16,06:54:00,731.8774,2598.689,77.14554,25.45204,106.9048,105.7225,2591.111,1.325818,0.09592704,0.1003074
02/15/16,06:55:00,733.6786,2532.725,85.17601,24.53781,107.7185,106.3077,2530.23,1.300173,0.1011781,0.09939785
02/15/16,06:56:00,719.0869,2577.693,86.08955,24.84036,108.2436,106.6711,2575.388,1.341061,0.1026575,0.1011584
02/15/16,06:57:00,742.4371,2608.544,84.7184,25.18774,108.3598,107.054,2606.662,1.322406,0.10004,0.100225
02/15/16,06:58:00,742.757,2600.347,86.08231,25.25958,108.3535,107.1858,2597.143,1.319527,0.1010227,0.1001035
02/15/16,06:59:00,751.1316,2621.53,83.85735,25.64127,108.2667,107.1358,2615.787,1.307335,0.09925932,0.09996359
02/15/16,07:00:00,755.9888,2629.306,88.6224,25.56787,108.2182,106.9856,2627.146,1.307938,0.101486,0.09974004
02/15/16,07:01:00,758.6774,2638.01,86.28983,25.69263,107.7449,106.7125,2637.255,1.311399,0.09969971,0.09983245
02/15/16,07:02:00,740.4083,2570.535,82.46792,25.39665,107.799,106.5877,2567.253,1.305535,0.09914088,0.09967478
02/15/16,07:03:00,759.2065,2599.841,87.88853,24.9146,107.9343,106.8073,2597.993,1.31603,0.101626,0.1000656
02/15/16,07:04:00,730.6195,2559.585,81.53389,25.02657,108.0514,106.8577,2553.563,1.317053,0.09914801,0.1001706
02/15/16,07:05:00,725.7031,2571.209,86.32874,24.55597,107.679,106.5223,2570.911,1.333071,0.1021871,0.1005511
02/15/16,07:06:00,751.5753,2607.899,84.73385,25.25249,107.6481,106.4523,2607.021,1.30567,0.09941304,0.09967394
02/15/16,07:07:00,742.9388,2606.682,82.6355,25.32275,107.0577,106.2397,2602.05,1.324239,0.09855085,0.100204
02/15/16,07:08:00,753.537,2595.427,80.91431,25.4462,107.1276,106.1435,2594.036,1.30193,0.09728687,0.0993126
02/15/16,07:09:00,755.683,2555.373,87.98191,24.967,107.2444,106.1531,2553.319,1.280644,0.1008892,0.09859749
02/15/16,07:10:00,746.7371,2573.521,86.0733,24.96249,107.4095,106.3221,2575.092,1.299859,0.1005364,0.09945116
02/15/16,07:11:00,750.0043,2593.518,81.11706,25.0045,107.1146,106.2265,2593.982,1.308502,0.09778579,0.09965026
