$Date,$Time,PI-501B,PI-502B,PDI-501B,PI-801B,PDI-801B,PI-831B,PZI-832B,PI-841B,PZI-842B
02/15/16,04:04:00,106.6863,514.8917,7.652893,11276.51,5.013599,97.79724,98.08159,84.69833,84.69505
02/15/16,04:05:00,106.7134,515.7617,7.628479,11294.88,5.025903,97.76833,97.94388,84.5433,84.55536
02/15/16,04:06:00,106.6632,516.6028,7.600746,11329.39,5.061573,97.84424,98.06915,84.53636,84.54178
02/15/16,04:07:00,106.6038,515.7452,7.617493,11354.78,5.064331,97.70485,97.94342,84.54964,84.55276
02/15/16,04:08:00,106.5804,516.9009,7.590523,11325.7,5.054101,97.64717,97.75688,84.38301,84.59549
02/15/16,04:09:00,106.6251,515.9163,7.626038,11254.13,4.984693,97.46758,97.73308,84.80087,84.79942
02/15/16,04:10:00,106.5356,516.4214,7.597694,11248.75,4.905957,97.83768,98.0455,85.08247,85.08026
02/15/16,04:11:00,106.6881,516.3266,7.602348,11268.15,5.005005,97.97905,98.07755,84.9044,84.94934
02/15/16,04:12:00,106.6591,515.1946,7.643585,11291.93,5.017139,97.79625,98.00301,84.76379,84.75876
02/15/16,04:13:00,106.7484,514.5024,7.671089,11300.55,5.006543,98.01949,97.90855,84.5031,84.54453
02/15/16,04:14:00,106.7583,515.5781,7.653885,11343.69,5.043823,97.76047,97.97104,84.5845,84.61143
02/15/16,04:15:00,106.6086,516.5886,7.672195,11325.03,5.035669,97.7404,97.99614,84.72237,84.74075
02/15/16,04:16:00,106.534,515.4918,7.614441,11286.72,5.030176,97.52075,97.74857,84.43092,84.48082
02/15/16,04:17:00,106.6374,516.601,7.367668,11221.32,4.915259,97.64267,97.84264,84.74701,84.72275
02/15/16,04:18:00,106.6466,515.9088,7.5597,11271.51,5.004492,97.97058,98.22769,84.50874,84.56207
02/15/16,04:19:00,106.603,516.0254,7.599869,11296.62,5.016089,98.09113,98.2151,84.68506,84.6904
02/15/16,04:20:00,106.7554,514.7334,7.667274,11264.73,5.010816,97.8141,98.00461,84.35432,84.40796
02/15/16,04:21:00,106.7609,514.6759,7.658081,11326.96,5.031421,97.94014,98.19534,84.12079,84.5472
02/15/16,04:22:00,106.6726,515.9865,7.566109,11308.28,5.03584,97.91672,98.17818,84.65813,84.67567
02/15/16,04:23:00,106.5907,516.3486,7.57885,11291.29,5.028394,97.85255,98.05763,84.70894,84.70917
02/15/16,04:24:00,106.6964,515.9761,7.617035,11274.51,5.010962,97.68509,97.89574,84.73152,84.67896
02/15/16,04:25:00,106.6586,516.0292,7.622414,11302.75,5.018457,97.87865,98.1012,84.56535,84.56001
02/15/16,04:26:00,106.6272,516.5667,7.585487,11318.74,5.027808,97.9319,98.14461,84.60312,84.6405
02/15/16,04:27:00,106.6953,515.8381,7.607231,11320,5.019311,97.39311,98.09883,84.50607,84.52797
02/15/16,04:28:00,106.6736,515.4282,7.695122,11334.98,4.957495,97.901,98.15025,84.44153,84.47731
02/15/16,04:29:00,106.6698,515.9747,7.617722,11282.74,4.99812,97.79541,98.04703,84.58992,84.58588
02/15/16,04:30:00,106.6385,516.9669,7.57412,11295.8,5.004639,97.94373,98.14308,84.61243,84.64859
02/15/16,04:31:00,106.6597,515.7753,7.630959,11308.54,5.013892,97.53235,98.12569,85.08163,85.12222
02/15/16,04:32:00,106.5985,516.7537,7.596512,11326.85,5.062842,98.16597,98.42148,85.01656,85.03891
02/15/16,04:33:00,106.6504,516.2531,7.616043,11345.85,5.04519,98.07281,98.21922,84.77798,84.76387
02/15/16,04:34:00,106.6806,516.2869,7.6157,11366.29,5.044702,98.05565,98.28285,84.95659,85.03784
02/15/16,04:35:00,106.6946,516.7449,7.620239,11341.95,5.035254,97.8083,98.2518,84.61365,84.6376
02/15/16,04:36:00,106.7301,515.162,7.582092,11309.32,5.018555,97.69226,97.93747,84.4632,84.48456
02/15/16,04:37:00,106.7509,515.1759,7.6297,11349.09,5.034936,97.85812,98.04733,84.8278,84.84474
02/15/16,04:38:00,106.7139,515.9203,7.628174,11351.5,5.05542,97.86522,98.07236,84.46312,84.49783
02/15/16,04:39:00,106.65,516.7975,7.569885,11316.19,5.015552,98.03558,98.18146,84.90952,84.92401
02/15/16,04:40:00,106.6973,515.8705,7.605972,11326.54,5.027808,97.96875,98.11707,84.48021,84.47449
02/15/16,04:41:00,106.6549,516.4648,7.606583,11322.4,5.040039,98.09807,98.30841,84.58694,84.6508
02/15/16,04:42:00,106.5965,516.925,7.694778,11322.49,5.027442,98.05466,98.2782,84.9324,84.95178
02/15/16,04:43:00,106.7081,515.5798,7.619209,11336.07,4.920044,97.94708,98.13736,84.60777,84.627
02/15/16,04:44:00,106.7416,515.2894,7.649422,11336.93,5.047168,97.86003,98.07503,84.617,84.60556
02/15/16,04:45:00,106.6644,515.7539,7.683296,11324.22,5.040967,97.88734,98.01247,84.71756,84.72527
02/15/16,04:46:00,106.6509,516.7732,7.5774,11282.56,5.007007,98.2975,98.14583,84.46091,84.44633
02/15/16,04:47:00,106.7043,515.7848,7.622452,11271.3,4.985571,97.91885,98.15285,84.67804,84.69849
02/15/16,04:48:00,106.6468,517.1477,7.622871,11259.02,4.997266,98.12309,98.21083,84.87663,84.89014
02/15/16,04:49:00,106.6734,516.1055,7.625809,11182.79,4.919116,98.06564,98.29216,85.27458,85.33852
02/15/16,04:50:00,106.6419,516.1742,7.622986,11242.9,4.969092,98.42873,98.66135,84.19899,84.63409
02/15/16,04:51:00,106.6498,516.9252,7.597427,11267.24,4.985791,98.52486,98.70323,84.79935,84.82277
02/15/16,04:52:00,106.7316,515.2391,7.648582,11265.01,5.012939,98.41805,98.3345,84.48074,84.39369
02/15/16,04:53:00,106.6814,515.1628,7.642212,11243.55,5.000049,97.91939,98.12935,84.6946,84.7097
02/15/16,04:54:00,106.7536,515.9783,7.555809,11290.62,5.03064,98.00156,98.22289,84.57024,84.5903
02/15/16,04:55:00,106.6259,516.7749,7.528,11296.92,5.033911,98.04703,98.2592,85.08148,85.07576
02/15/16,04:56:00,106.6306,515.9222,7.626381,11337.02,5.088843,97.929,98.18207,84.59564,84.62952
02/15/16,04:57:00,106.6352,516.4006,7.557983,11335.88,5.034888,98.022,98.20023,85.41779,85.41977
02/15/16,04:58:00,106.652,516.631,7.623444,11353.66,5.05188,98.07693,98.16956,84.89601,84.98634
02/15/16,04:59:00,106.7644,516.1557,7.624741,11232.35,4.996484,97.56004,97.72255,84.23622,84.14597
02/15/16,05:00:00,106.7012,515.3334,7.645226,11172.46,4.93169,97.47833,97.71423,84.5269,84.51988
02/15/16,05:01:00,106.6875,515.6853,7.650681,11197.58,4.945825,97.8479,98.09906,84.65508,84.68025
02/15/16,05:02:00,106.6463,517.1141,7.534752,11266.69,4.995337,98.18604,98.43201,84.70947,84.76349
02/15/16,05:03:00,106.6547,515.7477,7.598877,11266.49,5.1146,98.41171,98.34335,84.45839,84.52766
02/15/16,05:04:00,106.6673,516.6656,7.586517,11264.85,5.006372,98.03932,98.28239,84.68338,84.74007
02/15/16,05:05:00,106.6877,516.1758,7.704353,11304.34,5.044092,98.00812,98.22548,84.89212,84.89395
02/15/16,05:06:00,106.668,516.3797,7.623062,11341.2,5.048096,98.08945,98.20511,84.71771,84.67407
02/15/16,05:07:00,106.6394,516.6863,7.568092,11332.56,5.041358,97.81883,98.06099,84.50294,84.52637
02/15/16,05:08:00,106.7373,515.1997,7.658234,11238.14,4.986377,97.39449,97.60101,84.37614,84.28619
02/15/16,05:09:00,106.6872,515.0726,7.645721,11264.07,4.982227,97.62032,97.82478,84.48326,84.50165
02/15/16,05:10:00,106.7201,515.8647,7.629166,11288.71,5.032666,97.91069,98.11172,84.66866,84.59526
02/15/16,05:11:00,106.6407,516.7438,7.541847,11250.06,5.010034,97.92389,98.15292,84.54338,84.55223
02/15/16,05:12:00,106.7406,515.9093,7.644653,11268.33,5,97.83928,98.04901,85.03716,85.10796
02/15/16,05:13:00,106.6572,516.5492,7.557373,11279.42,5.011914,98.00026,98.24043,84.36745,84.3676
02/15/16,05:14:00,106.6588,516.6407,7.641335,11260.2,5.005249,98.09456,98.27339,84.78378,84.79935
02/15/16,05:15:00,106.7293,515.9259,7.622719,11291.65,5.012549,98.14125,98.31886,84.81354,84.81186
02/15/16,05:16:00,106.7601,515.6085,7.613029,11302.82,5.021314,98.01178,98.22182,84.66293,84.67178
02/15/16,05:17:00,106.7398,516.024,7.609901,11306.39,4.95957,97.9673,98.18054,84.63577,84.64493
02/15/16,05:18:00,106.6028,517.233,7.558098,11301.67,4.947583,98.14316,98.49007,85.00885,84.78203
02/15/16,05:19:00,106.7457,515.773,7.636261,11335.51,5.060864,97.89742,98.12637,84.51439,84.52171
02/15/16,05:20:00,106.6386,516.8167,7.598915,11330.17,5.068872,97.84233,98.18581,84.81316,84.6376
02/15/16,05:21:00,106.6841,516.3195,7.626152,11326.16,5.028052,97.68265,98.05763,84.45511,84.65302
02/15/16,05:22:00,106.6656,516.2036,7.58316,11349.33,5.044458,97.95387,98.16048,84.58061,84.49371
02/15/16,05:23:00,106.642,516.8086,7.610207,11346.02,5.055078,97.92412,98.1105,84.5491,84.57619
02/15/16,05:24:00,106.7215,515.4846,7.718353,11347.93,5.050342,97.69165,97.87079,84.16031,84.25423
02/15/16,05:25:00,106.7298,515.2483,7.596054,11366.25,5.050293,97.65282,97.91519,84.27681,84.26964
02/15/16,05:26:00,106.7648,516.0662,7.586708,11252.37,4.997559,97.53876,97.74422,84.23775,84.26865
02/15/16,05:27:00,106.6057,516.4841,7.572784,11298.59,5.002491,97.90268,98.1617,85.53871,85.33508
02/15/16,05:28:00,106.691,516.0591,7.677269,11320.61,5.037305,97.94601,98.28056,84.67117,84.67377
02/15/16,05:29:00,106.6772,516.0585,7.635117,11327.16,5.038476,97.91641,98.16231,84.42749,84.41429
02/15/16,05:30:00,106.7599,516.4531,7.599335,11241.5,4.963574,97.84714,98.03879,84.67979,84.68727
02/15/16,05:31:00,106.7216,515.4541,7.929115,11244.13,4.974634,97.93991,98.30765,84.53552,84.5475
02/15/16,05:32:00,106.7301,515.4766,7.62249,11284.22,5.012183,98.07686,98.24539,84.59702,84.61899
02/15/16,05:33:00,106.7324,516.5045,7.592049,11315.11,5.036841,98.17711,98.36876,84.49387,84.50172
02/15/16,05:34:00,106.578,516.809,7.56279,11300.33,5.04209,98.03078,98.16544,84.74815,84.48708
02/15/16,05:35:00,106.7338,515.6328,7.643852,11190.44,4.939771,97.57881,97.8157,84.71703,84.72031
02/15/16,05:36:00,106.6745,516.4226,7.561607,11247.86,4.982031,98.09654,98.29369,84.53308,84.57115
02/15/16,05:37:00,106.6831,516.3689,7.565155,11280.63,5.020557,98.23708,98.39668,84.56924,84.57764
02/15/16,05:38:00,106.711,515.9034,7.611389,11268.83,5.018213,98.02879,98.28346,84.55299,84.56078
02/15/16,05:39:00,106.6438,516.8019,7.642403,11272.38,5.206909,98.05435,98.28773,84.76982,84.77974
02/15/16,05:40:00,106.762,515.1287,7.645988,11286.63,5.02815,97.88376,98.10226,84.31427,84.33807
02/15/16,05:41:00,106.8563,515.1973,7.409248,11279.47,4.953467,97.9364,98.11989,84.79767,84.80896
02/15/16,05:42:00,106.7149,515.8851,7.592468,11294.85,5.016968,98.06717,98.29201,84.60373,84.70505
02/15/16,05:43:00,106.6623,516.8593,7.602654,11219.88,4.992285,97.93465,98.172,84.58023,84.58084
02/15/16,05:44:00,106.6876,516.0718,7.673569,11159.12,4.914649,97.89391,98.1105,84.89868,84.91577
02/15/16,05:45:00,106.6073,516.3239,7.685318,11219.6,4.957251,98.35693,98.58009,84.90898,84.89677
02/15/16,05:46:00,106.6509,516.6714,7.614555,11271.68,5.001587,98.37914,98.57643,84.60976,84.6434
02/15/16,05:47:00,106.7263,515.7324,7.618294,11270.83,5.014429,98.00591,98.24577,84.48448,84.54399
02/15/16,05:48:00,106.7786,515.526,7.618027,11270.11,5.017871,97.77596,98.00209,84.39041,84.44214
02/15/16,05:49:00,106.6951,516.2396,7.586823,11259.23,5.005176,97.70927,97.98653,84.33533,84.35295
02/15/16,05:50:00,106.6255,516.8835,7.637329,11291.13,5.015845,97.89253,98.12073,84.83795,84.83604
02/15/16,05:51:00,106.7244,515.6536,7.654266,11269.89,5.012866,97.6136,97.72865,84.29062,84.54651
02/15/16,05:52:00,106.6707,516.2115,7.582664,11255.35,5.01709,97.82768,98.07693,84.73297,84.75418
02/15/16,05:53:00,106.6959,516.4001,7.599525,11281.15,5.022315,97.93518,98.13744,84.53903,84.56757
02/15/16,05:54:00,106.6897,515.8728,7.613258,11298.74,5.041358,97.87971,98.10631,84.59129,84.55505
02/15/16,05:55:00,106.5639,516.9319,7.491417,11300.92,5.048584,97.93762,98.05969,84.69223,84.6402
02/15/16,05:56:00,106.7649,514.9423,7.649651,11319.07,5.04209,97.59377,97.85454,84.44199,84.45297
02/15/16,05:57:00,106.7711,515.0909,7.643089,11246.14,4.992383,97.44499,97.64687,84.4989,84.4899
02/15/16,05:58:00,106.7176,515.6957,7.613792,11296.03,5.0146,97.79373,98.03894,84.35532,84.38797
02/15/16,05:59:00,106.6425,516.8403,7.574501,11313.72,5.118506,98.10486,98.32253,84.21249,84.57901
02/15/16,06:00:00,106.7144,516.2426,7.606201,11326.3,5.038306,98.03368,98.26317,84.52843,84.54514
02/15/16,06:01:00,106.6611,516.2684,7.678833,11263.31,4.992285,97.81967,98.03337,84.69505,84.6785
02/15/16,06:02:00,106.5969,516.7902,7.50946,11323.78,5.032227,98.05038,98.25142,84.74861,84.79034
02/15/16,06:03:00,106.7001,515.8076,7.635803,11351.79,5.04126,97.88307,98.1144,84.56985,84.55498
02/15/16,06:04:00,106.7285,515.5065,7.637711,11320.09,5.050025,97.69157,97.85889,84.69421,84.54384
02/15/16,06:05:00,106.6866,516.5353,7.633209,11256.18,5.002905,97.60887,97.83913,84.39255,84.39537
02/15/16,06:06:00,106.6272,516.7742,7.525215,11252.65,4.972461,97.86514,98.02002,84.34601,84.33609
02/15/16,06:07:00,106.7455,515.4276,7.64576,11304.54,5.026611,97.84431,98.07083,84.52682,84.54086
02/15/16,06:08:00,106.6763,516.3575,7.607384,11328.99,5.126587,97.71667,98.19214,84.24622,84.48738
02/15/16,06:09:00,106.7187,516.2619,7.574539,11266.84,5.010864,97.74193,97.93289,84.31,84.32007
02/15/16,06:10:00,106.682,515.8258,7.577095,11278.89,4.993115,97.75986,98.00865,85.07973,85.13977
02/15/16,06:11:00,106.6753,516.7133,7.586403,11252.88,5.016357,97.92557,98.10593,84.43329,84.45839
02/15/16,06:12:00,106.6598,515.1069,7.689323,11302.58,4.896142,97.77122,97.98546,84.28688,84.29848
02/15/16,06:13:00,106.7549,515.1912,7.632446,11317.24,5.030957,97.7047,97.97905,84.43535,84.44031
02/15/16,06:14:00,106.7085,515.8466,7.59285,11276.82,5.015137,97.67548,97.88361,84.36417,84.338
02/15/16,06:15:00,106.5642,516.7054,7.607727,11273.43,5.025366,97.7787,97.9744,84.63188,84.42368
02/15/16,06:16:00,106.7202,516.165,7.373123,11296.66,5.023487,97.77664,98.00484,84.54346,84.53827
02/15/16,06:17:00,106.6439,516.2279,7.607841,11303.48,5.021606,97.8299,98.01605,84.58893,84.55032
02/15/16,06:18:00,106.5915,516.5628,7.575493,11299.6,5.025708,97.83134,98.03978,84.46373,84.49165
02/15/16,06:19:00,106.6885,515.8727,7.636452,11268.35,4.993237,97.72957,97.99683,84.43245,84.48654
02/15/16,06:20:00,106.7258,515.7201,7.664948,11303.63,5.013599,97.92793,98.11897,84.68895,84.70856
02/15/16,06:21:00,106.6725,516.1895,7.60334,11303.2,5.0302,98.02879,98.20885,84.6463,84.61525
02/15/16,06:22:00,106.6223,516.9714,7.524719,11276.76,4.996069,98.02544,98.21907,84.82224,84.80011
02/15/16,06:23:00,106.6889,515.616,7.659111,11303.07,4.968457,97.95258,98.1739,84.58588,84.59801
02/15/16,06:24:00,106.6937,516.3846,7.608376,11312.71,5.030298,98.0368,98.23486,84.72244,84.67804
02/15/16,06:25:00,106.6481,516.2886,7.565155,11326.17,5.036255,98.0027,98.18672,84.79416,84.85916
02/15/16,06:26:00,106.701,515.9753,7.61879,11322.02,5.016992,97.6902,98.06091,85.0193,84.98428
02/15/16,06:27:00,106.5871,516.7402,7.552185,11325.12,5.027417,97.75208,98.03024,84.66354,84.69261
02/15/16,06:28:00,106.7349,515.0653,7.641411,11328.49,5.034839,97.51755,97.687,84.39735,84.41444
02/15/16,06:29:00,106.7749,515.1305,7.615395,11287.14,5.031421,97.51678,97.56287,84.16725,84.2009
02/15/16,06:30:00,106.7019,516.1199,7.727165,11257.21,4.875464,97.51587,97.73628,84.5034,84.56741
02/15/16,06:31:00,106.6044,516.6699,7.575645,11280.33,5.01836,97.8759,98.06671,84.41376,84.47334
02/15/16,06:32:00,106.6211,516.0454,7.576065,11298.01,5.012109,97.7861,98.00621,84.3119,84.31671
02/15/16,06:33:00,106.6475,516.1865,7.613487,11300.91,5.030493,97.99301,97.96455,84.33502,84.41177
02/15/16,06:34:00,106.6455,516.61,7.524567,11304.06,5.03396,97.81898,98.0265,83.97202,84.39247
02/15/16,06:35:00,106.6633,515.6494,7.638702,11307.6,5.031641,97.65175,97.84492,84.29802,84.29749
02/15/16,06:36:00,106.7234,515.2835,7.666245,11299.88,5.021045,97.55402,97.7459,84.28795,84.30573
02/15/16,06:37:00,106.6329,515.8379,7.351151,11264.69,4.997608,97.59056,97.80563,84.53125,84.58481
02/15/16,06:38:00,106.6311,516.9711,7.55024,11261.53,5.002563,97.92915,98.08434,84.43901,84.46487
02/15/16,06:39:00,106.7214,515.6,7.636185,11301.16,5.026172,97.9084,98.11684,84.47289,84.46556
02/15/16,06:40:00,106.575,516.4963,7.483025,11260.71,5.010596,97.89314,98.03711,84.41338,84.41719
02/15/16,06:41:00,106.6644,516.3848,7.547569,11282.37,4.897925,97.89566,98.11493,84.63066,84.66499
02/15/16,06:42:00,106.6393,515.7747,7.578468,11294.12,5.018872,97.83447,98.05527,84.55513,84.60449
02/15/16,06:43:00,106.6129,516.6945,7.628784,11291.98,5.025757,97.8714,98.00652,84.62059,84.61777
02/15/16,06:44:00,106.7191,515.0664,7.615547,11254.11,5.004981,97.388,97.74857,84.12689,84.15154
02/15/16,06:45:00,106.7461,515.1218,7.605095,11243.45,4.992627,97.59155,97.8476,84.51065,84.51759
02/15/16,06:46:00,106.5953,515.9584,7.622414,11271.05,4.995703,97.79068,97.97363,84.52904,84.56116
02/15/16,06:47:00,106.6138,516.728,7.579575,11297.28,4.902344,97.85332,98.02139,84.51096,84.53026
02/15/16,06:48:00,106.6099,516.0869,7.609406,11264.68,5.00542,98.03864,97.82501,84.33449,84.42703
02/15/16,06:49:00,106.5466,516.0566,7.622337,11260.83,5.002808,97.66029,97.88918,84.48425,84.50752
02/15/16,06:50:00,106.5383,516.6525,7.633438,11252.15,5.015552,97.75032,97.96371,84.47205,84.48547
02/15/16,06:51:00,106.6686,515.7445,7.596626,11233.22,4.986304,97.56195,97.78603,84.38583,84.42596
02/15/16,06:52:00,106.7087,515.2191,7.623482,11233.2,4.979102,97.53365,97.75749,84.35165,84.37927
02/15/16,06:53:00,106.6797,516.006,7.52655,11249.21,4.996533,97.70004,97.92137,84.47029,84.42688
02/15/16,06:54:00,106.6086,516.9022,7.564774,11254,5.000586,97.85332,98.06503,84.62448,84.66652
02/15/16,06:55:00,106.7125,515.4625,7.629852,11163.25,4.965503,97.39334,97.62169,84.20425,84.23042
02/15/16,06:56:00,106.6203,516.4542,7.625809,11181.78,4.951465,97.7224,97.94098,84.3853,84.36592
02/15/16,06:57:00,106.6728,516.1335,7.607727,11221.82,4.976221,97.92473,98.14583,84.55299,84.49989
02/15/16,06:58:00,106.6989,515.053,7.658157,11243.38,5.01814,97.82005,98.0378,84.39453,84.30031
02/15/16,06:59:00,106.8278,513.8501,7.761765,11258.04,4.986646,97.62321,97.83554,84.32213,84.51218
02/15/16,07:00:00,106.9815,512.5284,7.758255,11260.74,5.006201,97.39594,97.62077,84.42085,84.39865
02/15/16,07:01:00,107.0195,512.4567,7.836761,11252.51,5.023828,97.40318,97.61238,84.3383,84.3441
02/15/16,07:02:00,106.9581,514.0577,7.814751,11246.7,5.108789,97.38373,97.6049,84.21219,84.25682
02/15/16,07:03:00,106.8999,514.1102,7.722702,11213.48,4.966406,97.34367,97.55981,84.3692,84.42192
02/15/16,07:04:00,107.074,512.2867,7.754517,11211.66,4.975586,97.15858,97.41562,83.93059,83.94211
02/15/16,07:05:00,107.0583,513.1479,7.768402,11182.59,4.957691,97.48497,97.56561,84.59282,84.56329
02/15/16,07:06:00,107.0308,513.9169,7.777061,11222.73,5.119507,97.55203,97.78542,84.55055,84.57741
02/15/16,07:07:00,106.9234,514.3871,7.786446,11245.97,5.010694,97.59354,97.82707,84.41978,84.44138
02/15/16,07:08:00,106.9457,514.0826,7.799072,11240.3,5.005273,97.51984,97.75093,84.3763,84.37622
02/15/16,07:09:00,106.873,514.9414,7.74601,11214.26,4.978174,97.13608,97.92313,84.31992,84.19884
02/15/16,07:10:00,106.7613,515.9547,7.661858,11182.99,4.972095,97.42989,97.66739,84.31885,84.37714
02/15/16,07:11:00,106.7416,515.6445,7.741623,11190.15,4.964942,97.47223,97.71973,84.39575,84.42917
02/15/16,07:12:00,106.6781,517.005,7.530518,11220.39,4.983765,97.72522,97.88498,84.50417,84.50226
02/15/16,07:13:00,106.6935,515.8534,7.631378,11171.21,4.979834,97.54066,97.76321,83.82652,84.1346
02/15/16,07:14:00,106.6382,516.5375,7.62455,11104.63,4.903662,97.52998,97.79938,84.64264,84.59198
02/15/16,07:15:00,106.6225,516.4637,7.446899,11158,4.972925,97.78137,97.99278,84.29184,84.34593
02/15/16,07:16:00,106.6911,515.1173,7.664337,11180.04,4.978321,98.0159,97.82845,84.24957,84.21074
02/15/16,07:17:00,106.7472,515.0177,7.58255,11162.65,4.971533,97.49199,97.68196,84.18083,84.20616
02/15/16,07:18:00,106.7048,515.7025,7.635384,11177.39,4.979199,97.52045,97.74887,84.38126,84.37447
02/15/16,07:19:00,106.6241,516.6183,7.60273,11190.17,4.987134,97.70187,97.92351,84.46434,84.46823
02/15/16,07:20:00,106.6841,516.0046,7.629089,11170.07,4.980444,97.48894,97.71973,84.13651,84.28116
02/15/16,07:21:00,106.6364,516.5223,7.570343,11081.12,4.911182,97.28065,97.4836,84.2627,84.2939
02/15/16,07:22:00,106.6543,516.3287,7.625427,11058.01,4.904004,97.36839,97.63962,84.17122,84.16428
02/15/16,07:23:00,106.6112,515.7687,7.650681,11125.83,4.953223,97.65884,97.90314,84.24446,84.26056
02/15/16,07:24:00,106.73,514.9556,7.699318,11153.54,4.920581,97.60071,97.77779,84.01024,84.28963
02/15/16,07:25:00,106.7155,515.4645,7.575569,11161.42,4.979956,97.56386,97.7935,84.44107,84.46815
02/15/16,07:26:00,106.6608,516.3484,7.612915,11167.44,4.994605,97.51816,97.76276,84.52728,84.50859
02/15/16,07:27:00,106.6739,515.5682,7.627983,11166.33,4.983545,97.36877,97.5972,84.40094,84.40704
02/15/16,07:28:00,106.5955,516.6217,7.57618,11142.81,4.974145,97.38152,97.58057,84.33136,84.34532
02/15/16,07:29:00,106.7015,515.8023,7.588654,11068.49,4.912769,97.08252,97.31773,84.22546,84.25636
02/15/16,07:30:00,106.5884,516.2225,7.610779,11032.88,4.871021,97.27493,97.48718,84.57321,84.59984
02/15/16,07:31:00,106.6616,516.6599,7.594185,11103.87,4.953516,97.73483,97.97157,84.09744,84.49501
02/15/16,07:32:00,106.7261,515.0542,7.646866,11130.9,4.969556,97.57858,97.68158,84.36958,84.35959
02/15/16,07:33:00,106.7259,514.9429,7.674408,11121.6,4.954175,97.37694,97.64511,84.31526,84.34715
02/15/16,07:34:00,106.6796,515.8104,7.594032,11124.33,4.974658,97.42538,97.64572,84.31839,84.32869
02/15/16,07:35:00,106.5483,516.7188,7.586746,11139.48,5.144483,97.47711,97.65572,84.63219,84.63867
02/15/16,07:36:00,106.652,515.7625,7.627335,11150.58,4.97522,97.27394,97.41211,84.56284,84.64828
02/15/16,07:37:00,106.5879,516.4534,7.571564,11150.84,5.017407,97.20581,97.47375,84.12224,84.48616
02/15/16,07:38:00,106.6043,516.5455,7.542229,11124.93,4.971509,97.20398,97.42279,84.37424,84.41193
02/15/16,07:39:00,106.6273,515.8101,7.587585,11061.52,4.914551,97.05498,97.21855,84.13765,84.14848
02/15/16,07:40:00,106.6783,515.3656,7.584496,11008.15,4.8677,97.08405,97.28775,84.60854,84.61754
02/15/16,07:41:00,106.6272,515.9824,7.618408,11083.6,5.014698,97.48337,97.69135,84.38095,84.42017
02/15/16,07:42:00,106.572,517.2546,7.58316,11110.27,4.959888,97.5872,97.79739,84.80049,84.81628
02/15/16,07:43:00,106.7019,515.4164,7.78019,11114.31,4.958789,97.37976,97.62985,84.33899,84.41711
02/15/16,07:44:00,106.604,516.6204,7.516289,11079.39,4.960351,97.36061,97.53738,84.25362,84.28238
02/15/16,07:45:00,106.6202,516.2664,7.628593,11087.77,4.947217,97.36504,97.55539,84.69986,84.70146
02/15/16,07:46:00,106.5628,516.2004,7.641869,11138.05,4.987695,97.41028,97.98706,84.608,84.63615
02/15/16,07:47:00,106.552,516.6346,7.552032,11165.05,5.000879,97.39746,97.63611,84.65073,84.65248
02/15/16,07:48:00,106.6783,515.1301,7.626152,11161.93,5.012817,97.04956,97.21794,84.30489,84.32449
02/15/16,07:49:00,106.6954,514.9822,7.739906,11169.35,4.994946,97.04056,97.5547,84.33899,84.43024
02/15/16,07:50:00,106.651,516.2965,7.721519,11185.01,5.00625,97.09236,97.31331,84.40941,84.41406
02/15/16,07:51:00,106.5788,516.7262,7.591133,11193.03,5.009985,97.17209,97.4218,84.58763,84.61197
02/15/16,07:52:00,106.6291,515.9559,7.586479,11187.5,4.972046,97.08321,97.28699,84.35516,84.48753
02/15/16,07:53:00,106.5403,516.0138,7.579498,11148.07,4.980176,97.02438,97.26364,84.41673,84.43924
02/15/16,07:54:00,106.5162,516.6188,7.679253,11164.11,4.998047,97.24564,97.46727,84.39377,84.40918
02/15/16,07:55:00,106.5751,516.0413,7.567558,11153.81,4.980249,97.34886,97.56393,84.54674,84.51317
02/15/16,07:56:00,106.5832,515.9149,7.645111,11173.86,4.995019,97.46368,97.66762,84.44191,84.49875
02/15/16,07:57:00,106.5022,516.4003,7.375755,11181.45,4.988037,97.60429,97.83157,84.62204,84.6669
02/15/16,07:58:00,106.5527,515.7761,7.550735,11136.74,4.969385,97.43935,97.55081,84.33105,84.3454
02/15/16,07:59:00,106.5332,515.6552,7.627907,11150.7,4.903442,97.4501,97.65846,84.99397,84.54292
02/15/16,08:00:00,106.3959,515.9758,7.616844,11157.58,4.985059,97.53174,97.73872,84.61403,84.64722
02/15/16,08:01:00,106.4002,516.0516,7.567291,11149.54,4.972192,97.41951,97.6442,84.46472,84.52705
02/15/16,08:02:00,106.342,515.526,7.597237,11146.79,4.952466,97.64153,97.57668,84.83078,84.83597
02/15/16,08:03:00,106.3214,516.3577,7.602768,11186.47,4.985449,97.51457,97.77252,84.54391,84.5845
02/15/16,08:04:00,106.3977,514.9767,7.687302,11178.64,4.982568,97.32185,97.54333,84.28284,84.33556
02/15/16,08:05:00,106.4064,514.9395,7.701416,11192.98,5.001514,97.36588,97.51495,84.27826,84.27574
02/15/16,08:06:00,106.2606,515.8717,7.626228,11186.27,5.109253,97.31842,97.53448,84.1954,84.5192
02/15/16,08:07:00,106.2956,516.2219,7.441063,11200.48,5.003052,97.36137,97.57408,84.53201,84.56009
02/15/16,08:08:00,106.4501,515.6607,7.604256,11165.51,5.001709,97.17384,97.31941,84.09508,84.11896
