$Date,$Time,PI-501B,PI-502B,PDI-501B,PI-701B,PDI-701B,PI-731B,PZI-732B,PI-741B,PZI-742B
02/15/16,04:00:00,106.6478,516.028,7.596626,7288.653,19.99688,105.2341,105.3547,102.8665,102.8607
02/15/16,04:01:00,106.5006,516.467,7.584648,6902.74,19.29365,104.6292,104.7941,102.2657,102.2711
02/15/16,04:02:00,106.6181,516.6156,7.596741,7173.01,19.83499,105.6463,105.6035,102.3275,102.3019
02/15/16,04:03:00,106.6564,515.7252,7.589417,7315.091,20.0479,105.4393,105.5831,102.3734,102.3601
02/15/16,04:04:00,106.6863,514.8917,7.652893,7347.632,20.04534,105.0111,105.1749,102.4875,102.4854
02/15/16,04:05:00,106.7134,515.7617,7.628479,7362.644,20.06675,104.9038,105.0558,102.503,102.5167
02/15/16,04:06:00,106.6632,516.6028,7.600746,7394.146,20.14678,105.1754,105.3647,102.5273,102.5095
02/15/16,04:07:00,106.6038,515.7452,7.617493,7413.391,20.14641,104.8158,105.0005,102.5143,102.5015
02/15/16,04:08:00,106.5804,516.9009,7.590523,7144.897,19.67126,104.4685,104.6486,102.3268,102.3229
02/15/16,04:09:00,106.6251,515.9163,7.626038,7126.486,19.6946,104.7789,104.9107,102.1666,102.1609
02/15/16,04:10:00,106.5356,516.4214,7.597694,7168.576,19.77488,105.2134,105.3366,102.5894,102.5723
02/15/16,04:11:00,106.6881,516.3266,7.602348,7195.126,19.75344,105.3224,105.4656,102.8914,103.0792
02/15/16,04:12:00,106.6591,515.1946,7.643585,7312.964,20.00674,105.144,105.2799,102.3515,102.3817
02/15/16,04:13:00,106.7484,514.5024,7.671089,7337.982,20.11025,105.3246,105.4475,102.2768,102.2606
02/15/16,04:14:00,106.7583,515.5781,7.653885,7320.279,20.06331,105.3612,105.5436,102.8172,102.8018
02/15/16,04:15:00,106.6086,516.5886,7.672195,7305.316,20.02893,105.5053,105.6863,102.7872,102.7672
02/15/16,04:16:00,106.534,515.4918,7.614441,7043.646,19.55925,104.5872,104.7723,102.2907,102.2522
02/15/16,04:17:00,106.6374,516.601,7.367668,7185.159,19.84507,105.7167,105.8975,102.6392,102.6518
02/15/16,04:18:00,106.6466,515.9088,7.5597,7279.962,20.00076,105.679,105.8627,102.9363,102.8558
02/15/16,04:19:00,106.603,516.0254,7.599869,7310.754,20.03789,105.5382,105.6968,102.6877,102.6711
02/15/16,04:20:00,106.7554,514.7334,7.667274,7147.235,19.8447,105.1358,105.3202,102.3961,102.3875
02/15/16,04:21:00,106.7609,514.6759,7.658081,7337.063,20.07185,105.2253,105.4059,102.7714,102.7764
02/15/16,04:22:00,106.6726,515.9865,7.566109,7226.767,19.85081,105.0341,105.1978,103.0439,103.0439
02/15/16,04:23:00,106.5907,516.3486,7.57885,7219.04,19.87463,105.0936,105.2062,102.7289,102.6843
02/15/16,04:24:00,106.6964,515.9761,7.617035,7231.351,19.90127,105.4317,105.5973,102.9106,102.9061
02/15/16,04:25:00,106.6586,516.0292,7.622414,7305.667,20.01426,105.4701,105.6565,102.783,102.7643
02/15/16,04:26:00,106.6272,516.5667,7.585487,7321.417,20.06931,105.5276,105.6323,103.084,103.098
02/15/16,04:27:00,106.6953,515.8381,7.607231,7298.334,20.03384,105.3237,105.4349,103.0325,103.0225
02/15/16,04:28:00,106.6736,515.4282,7.695122,7263.153,19.94431,105.0693,105.274,102.3815,102.4792
02/15/16,04:29:00,106.6698,515.9747,7.617722,7090.924,19.66223,104.9703,105.1387,102.7905,102.7853
02/15/16,04:30:00,106.6385,516.9669,7.57412,7255.914,19.92532,104.8129,104.9315,102.1516,102.1268
02/15/16,04:31:00,106.6597,515.7753,7.630959,7272.83,19.98606,105.0204,105.223,102.5291,102.3769
02/15/16,04:32:00,106.5985,516.7537,7.596512,7430.838,20.21406,105.1572,105.3291,102.7242,102.7129
02/15/16,04:33:00,106.6504,516.2531,7.616043,7388.141,20.15252,105.1006,105.2719,102.9186,102.8934
02/15/16,04:34:00,106.6806,516.2869,7.6157,7365.994,20.11814,105.1509,105.3244,102.8367,102.8363
02/15/16,04:35:00,106.6946,516.7449,7.620239,7207.721,19.84587,104.814,105.1348,102.9374,102.925
02/15/16,04:36:00,106.7301,515.162,7.582092,7211.169,19.88621,104.6218,104.7628,102.0734,102.0745
02/15/16,04:37:00,106.7509,515.1759,7.6297,7366.458,20.14404,105.3659,105.5287,102.5314,102.5111
02/15/16,04:38:00,106.7139,515.9203,7.628174,7289.865,19.94385,104.483,104.6186,102.2286,102.4286
02/15/16,04:39:00,106.65,516.7975,7.569885,7222.305,19.83455,105.0956,105.5385,102.7894,102.7684
02/15/16,04:40:00,106.6973,515.8705,7.605972,7171.768,19.73166,104.923,105.0974,102.4808,102.4664
02/15/16,04:41:00,106.6549,516.4648,7.606583,7332.367,20.04702,105.2657,105.3741,102.5198,102.5023
02/15/16,04:42:00,106.5965,516.925,7.694778,7312.598,20.04739,105.5247,105.6918,103.0992,103.0776
02/15/16,04:43:00,106.7081,515.5798,7.619209,7320.386,20.07187,105.4637,105.6334,102.9031,102.883
02/15/16,04:44:00,106.7416,515.2894,7.649422,7237.366,19.91292,105.4742,105.6315,102.8408,102.819
02/15/16,04:45:00,106.6644,515.7539,7.683296,7183.777,19.84766,105.5049,105.6475,102.8086,102.8049
02/15/16,04:46:00,106.6509,516.7732,7.5774,7095.05,19.7281,105.983,105.8532,102.7446,102.7438
02/15/16,04:47:00,106.7043,515.7848,7.622452,7196.466,19.93472,105.8175,106.0322,102.8295,102.8402
02/15/16,04:48:00,106.6468,517.1477,7.622871,7056.802,19.6304,105.0928,105.2312,102.6633,102.6977
02/15/16,04:49:00,106.6734,516.1055,7.625809,7069.568,19.70977,105.7486,105.8775,102.8771,102.8718
02/15/16,04:50:00,106.6419,516.1742,7.622986,7269.583,19.99851,105.978,106.1198,103.0382,103.0273
02/15/16,04:51:00,106.6498,516.9252,7.597427,7273.02,19.98772,105.9144,106.0803,103.4049,103.3746
02/15/16,04:52:00,106.7316,515.2391,7.648582,7182.797,19.81489,105.605,105.5912,102.9007,102.8966
02/15/16,04:53:00,106.6814,515.1628,7.642212,7239.096,19.98413,105.3174,105.4792,102.5395,102.5299
02/15/16,04:54:00,106.7536,515.9783,7.555809,7301.117,20.08472,105.5067,105.6422,102.7543,102.7513
02/15/16,04:55:00,106.6259,516.7749,7.528,7306.763,20.06838,105.3399,105.5255,102.9596,102.9528
02/15/16,04:56:00,106.6306,515.9222,7.626381,7348.526,20.2134,105.0671,105.2671,102.5972,102.6008
02/15/16,04:57:00,106.6352,516.4006,7.557983,7368.481,20.14001,105.1729,105.352,103.0536,103.0505
02/15/16,04:58:00,106.652,516.631,7.623444,7297.226,19.96733,104.8398,104.9981,102.7272,102.6865
02/15/16,04:59:00,106.7644,516.1557,7.624741,6956.799,19.40806,104.6196,104.7595,102.2132,102.1589
02/15/16,05:00:00,106.7012,515.3334,7.645226,6940.454,19.42769,104.4442,104.6271,101.7932,101.7874
02/15/16,05:01:00,106.6875,515.6853,7.650681,7185.553,19.86196,104.9747,105.1506,102.201,102.1769
02/15/16,05:02:00,106.6463,517.1141,7.534752,7386.328,20.14204,105.3099,105.5054,103.1158,103.1061
02/15/16,05:03:00,106.6547,515.7477,7.598877,7287.546,19.95908,105.2711,105.4807,102.8796,102.855
02/15/16,05:04:00,106.6673,516.6656,7.586517,7326.068,20.1334,105.4083,105.5659,101.9538,101.9423
02/15/16,05:05:00,106.6877,516.1758,7.704353,7366.806,20.18423,105.6146,105.7505,102.8346,102.8071
02/15/16,05:06:00,106.668,516.3797,7.623062,7394.333,20.12168,105.378,105.3858,103.4047,103.3984
02/15/16,05:07:00,106.6394,516.6863,7.568092,7257.159,19.91948,105.0669,105.194,102.8677,102.8715
02/15/16,05:08:00,106.7373,515.1997,7.658234,6982.498,19.48757,104.912,105.1345,102.5435,102.5284
02/15/16,05:09:00,106.6872,515.0726,7.645721,7240.137,19.94509,105.3865,105.5325,102.7927,102.7403
02/15/16,05:10:00,106.7201,515.8647,7.629166,7296.86,20.02893,105.5182,105.6873,102.8702,102.8596
02/15/16,05:11:00,106.6407,516.7438,7.541847,7057.117,19.61426,105.4072,105.5807,103.2222,103.1226
02/15/16,05:12:00,106.7406,515.9093,7.644653,7240.759,19.95305,105.5576,105.736,102.7406,102.7978
02/15/16,05:13:00,106.6572,516.5492,7.557373,7202.432,19.82236,105.2954,105.455,102.6843,102.6978
02/15/16,05:14:00,106.6588,516.6407,7.641335,7258.966,20.03774,105.6528,105.8352,102.41,102.3942
02/15/16,05:15:00,106.7293,515.9259,7.622719,7280.789,20.02261,105.5672,105.6998,102.8804,102.8051
02/15/16,05:16:00,106.7601,515.6085,7.613029,7337.71,20.10664,105.2511,105.4213,102.4897,102.4953
02/15/16,05:17:00,106.7398,516.024,7.609901,7268.005,19.98967,105.2391,105.3813,102.783,102.7744
02/15/16,05:18:00,106.6028,517.233,7.558098,7318.463,20.1061,105.1141,105.2756,102.1308,102.1385
02/15/16,05:19:00,106.7457,515.773,7.636261,7360.782,20.14695,105.2111,105.4189,102.7592,102.7732
02/15/16,05:20:00,106.6386,516.8167,7.598915,7195.48,19.75767,104.5934,104.7985,102.8828,102.8723
02/15/16,05:21:00,106.6841,516.3195,7.626152,7277.225,19.93523,105.4096,105.2655,102.4013,102.4154
02/15/16,05:22:00,106.6656,516.2036,7.58316,7362.705,20.09915,105.3522,105.5015,102.9365,102.9614
02/15/16,05:23:00,106.642,516.8086,7.610207,7245.911,19.9041,105.0861,105.2975,103.0176,102.9749
02/15/16,05:24:00,106.7215,515.4846,7.718353,7253.323,19.9677,105.3021,105.4967,102.3569,102.3161
02/15/16,05:25:00,106.7298,515.2483,7.596054,7286.047,19.99749,104.8911,105.0157,102.3901,102.3621
02/15/16,05:26:00,106.7648,516.0662,7.586708,6927.225,19.3648,104.5808,104.7666,102.179,102.1591
02/15/16,05:27:00,106.6057,516.4841,7.572784,7323.413,20.10813,105.5473,105.6912,102.4503,102.4559
02/15/16,05:28:00,106.691,516.0591,7.677269,7399.936,20.18706,105.229,105.4154,103.1371,103.1302
02/15/16,05:29:00,106.6772,516.0585,7.635117,7191.406,19.74209,104.7046,104.8273,102.4171,102.3997
02/15/16,05:30:00,106.7599,516.4531,7.599335,7089.365,19.67949,105.3461,105.5453,102.8026,102.7484
02/15/16,05:31:00,106.7216,515.4541,7.929115,7181.287,19.88486,105.6437,105.8146,102.6255,102.6047
02/15/16,05:32:00,106.7301,515.4766,7.62249,7365.131,20.21502,105.3589,105.5468,102.1867,102.1489
02/15/16,05:33:00,106.7324,516.5045,7.592049,7315.173,20.05142,105.4808,105.6779,103.1486,103.1366
02/15/16,05:34:00,106.578,516.809,7.56279,7106.65,19.61165,104.5661,104.7075,102.5361,102.5488
02/15/16,05:35:00,106.7338,515.6328,7.643852,6973.608,19.50393,105.144,105.2358,102.3691,102.3863
02/15/16,05:36:00,106.6745,516.4226,7.561607,7274.93,20.0335,105.6558,105.8083,102.7026,102.653
02/15/16,05:37:00,106.6831,516.3689,7.565155,7342.124,20.10559,105.5029,105.6408,103.1587,103.0957
02/15/16,05:38:00,106.711,515.9034,7.611389,7270.245,19.97847,105.2703,105.3709,103.204,103.2178
02/15/16,05:39:00,106.6438,516.8019,7.642403,7226.685,19.91545,105.3482,105.5364,103.1874,103.1751
02/15/16,05:40:00,106.762,515.1287,7.645988,7211.276,19.90886,105.4375,105.6407,102.6165,102.6011
02/15/16,05:41:00,106.8563,515.1973,7.409248,7251.264,20.0292,105.3282,105.5322,102.9584,102.9568
02/15/16,05:42:00,106.7149,515.8851,7.592468,7275.818,20.00237,105.1904,105.3712,102.8267,102.8293
02/15/16,05:43:00,106.6623,516.8593,7.602654,6900.458,19.30034,104.7308,104.8771,102.4159,102.4406
02/15/16,05:44:00,106.6876,516.0718,7.673569,7084.75,19.7188,105.1612,105.3349,102.1185,102.0937
02/15/16,05:45:00,106.6073,516.3239,7.685318,7299.597,20.05811,105.7611,105.9355,102.8271,102.8194
02/15/16,05:46:00,106.6509,516.6714,7.614555,7361.844,20.13889,105.3955,105.5993,103.2448,103.2422
02/15/16,05:47:00,106.7263,515.7324,7.618294,7279.751,19.98272,105.1548,105.2933,103.1099,103.1132
02/15/16,05:48:00,106.7786,515.526,7.618027,7228.586,19.91111,104.8494,104.976,102.5707,102.5716
02/15/16,05:49:00,106.6951,516.2396,7.586823,7208.664,19.91109,105.0447,105.2179,102.4326,102.4184
02/15/16,05:50:00,106.6255,516.8835,7.637329,7311.685,20.0665,105.3657,105.5028,102.8387,102.8287
02/15/16,05:51:00,106.7244,515.6536,7.654266,7156.238,19.74729,104.1781,104.3777,101.9105,101.9001
02/15/16,05:52:00,106.6707,516.2115,7.582664,7300.601,20.05025,105.2635,105.4254,102.3881,102.314
02/15/16,05:53:00,106.6959,516.4001,7.599525,7336.285,20.09724,105.1404,105.2034,102.8259,102.8308
02/15/16,05:54:00,106.6897,515.8728,7.613258,7367.361,20.15317,105.042,105.181,102.7062,102.658
02/15/16,05:55:00,106.5639,516.9319,7.491417,7314.255,20.04937,105.3101,105.5004,103.1527,103.0034
02/15/16,05:56:00,106.7649,514.9423,7.649651,7267.514,19.94897,104.7349,104.8121,102.4263,102.4042
02/15/16,05:57:00,106.7711,515.0909,7.643089,7103.58,19.76506,105.1499,105.3177,102.3658,102.3449
02/15/16,05:58:00,106.7176,515.6957,7.613792,7285.632,20.03511,105.5245,105.6609,102.8406,102.7574
02/15/16,05:59:00,106.6425,516.8403,7.574501,7331.524,20.10671,105.6877,105.7956,102.9039,102.8866
02/15/16,06:00:00,106.7144,516.2426,7.606201,7252.579,19.96589,105.3808,105.593,102.951,102.96
02/15/16,06:01:00,106.6611,516.2684,7.678833,7196.619,19.93279,105.2338,105.3817,102.4308,102.4141
02/15/16,06:02:00,106.5969,516.7902,7.50946,7338.733,20.128,105.7549,105.8859,102.8773,102.8815
02/15/16,06:03:00,106.7001,515.8076,7.635803,7359.274,20.09311,105.1346,105.3005,102.992,102.963
02/15/16,06:04:00,106.7285,515.5065,7.637711,7228.134,19.88167,104.7704,104.9398,102.6432,102.5663
02/15/16,06:05:00,106.6866,516.5353,7.633209,6972.708,19.41436,104.4543,104.6903,102.2795,102.2673
02/15/16,06:06:00,106.6272,516.7742,7.525215,7223.718,19.98372,105.4078,105.5995,102.4771,102.41
02/15/16,06:07:00,106.7455,515.4276,7.64576,7361.526,20.14907,105.1686,105.3464,102.8049,102.7971
02/15/16,06:08:00,106.6763,516.3575,7.607384,7354.993,20.19197,105.0607,105.2103,102.6259,102.5956
02/15/16,06:09:00,106.7187,516.2619,7.574539,6998.199,19.46248,104.5841,104.8306,102.5223,102.5665
02/15/16,06:10:00,106.682,515.8258,7.577095,7235.102,19.92402,105.1027,105.2457,102.4089,102.4107
02/15/16,06:11:00,106.6753,516.7133,7.586403,7131.467,19.71897,105.0313,105.2123,102.7761,102.7556
02/15/16,06:12:00,106.6598,515.1069,7.689323,7305.701,20.03408,105.1048,105.2734,102.6577,102.6006
02/15/16,06:13:00,106.7549,515.1912,7.632446,7328.845,20.08176,105.0869,105.232,102.7325,102.7122
02/15/16,06:14:00,106.7085,515.8466,7.59285,7056.806,19.61741,104.8701,105.0361,102.8522,102.8508
02/15/16,06:15:00,106.5642,516.7054,7.607727,7215.354,19.9544,105.147,105.7117,102.8864,102.9181
02/15/16,06:16:00,106.7202,516.165,7.373123,7290.677,20.06194,105.5241,105.7145,102.8296,102.8261
02/15/16,06:17:00,106.6439,516.2279,7.607841,7257.685,20.00996,105.5402,105.6989,102.9435,102.9521
02/15/16,06:18:00,106.5915,516.5628,7.575493,7184.552,19.80981,105.0572,105.2601,102.6387,102.6613
02/15/16,06:19:00,106.6885,515.8727,7.636452,7161.365,19.87046,105.2064,105.4738,102.2756,102.2585
02/15/16,06:20:00,106.7258,515.7201,7.664948,7333.481,20.11799,105.5022,105.6481,103.0063,103.0186
02/15/16,06:21:00,106.6725,516.1895,7.60334,7216.162,19.88157,104.7405,104.9075,102.5865,102.5493
02/15/16,06:22:00,106.6223,516.9714,7.524719,7220.981,19.92795,105.5118,105.6722,102.8999,102.8777
02/15/16,06:23:00,106.6889,515.616,7.659111,7299.542,20.0303,105.4188,105.5809,103.0477,103.116
02/15/16,06:24:00,106.6937,516.3846,7.608376,7310.849,20.05337,105.4384,105.6052,103.0735,103.0782
02/15/16,06:25:00,106.6481,516.2886,7.565155,7291.77,20.03623,105.4545,105.6841,103.1785,103.1981
02/15/16,06:26:00,106.701,515.9753,7.61879,7298.526,20.05432,104.9459,105.3687,102.6088,102.6176
02/15/16,06:27:00,106.5871,516.7402,7.552185,7276.715,20.0366,105.2468,105.3736,102.7675,102.7587
02/15/16,06:28:00,106.7349,515.0653,7.641411,7328.381,20.11453,104.6616,104.8463,101.892,101.8533
02/15/16,06:29:00,106.7749,515.1305,7.615395,7028.882,19.51336,104.1544,104.3104,102.2996,102.2307
02/15/16,06:30:00,106.7019,516.1199,7.727165,7201.69,19.86912,104.7642,104.8942,102.3723,102.4399
02/15/16,06:31:00,106.6044,516.6699,7.575645,7292.786,19.98669,105.1624,105.3194,103.0287,103.0131
02/15/16,06:32:00,106.6211,516.0454,7.576065,7258.108,19.93181,104.6826,104.8141,102.7803,102.7529
02/15/16,06:33:00,106.6475,516.1865,7.613487,7233.111,19.89565,104.9069,105.2062,102.5851,102.5813
02/15/16,06:34:00,106.6455,516.61,7.524567,7237.649,19.96553,105.2685,105.4503,102.7642,102.7497
02/15/16,06:35:00,106.6633,515.6494,7.638702,7281.409,20.03613,104.7947,104.948,102.2264,102.2227
02/15/16,06:36:00,106.7234,515.2835,7.666245,7216.696,19.89624,104.4947,104.508,102.3798,102.3803
02/15/16,06:37:00,106.6329,515.8379,7.351151,7144.473,19.78909,104.6546,104.8367,102.1466,102.2348
02/15/16,06:38:00,106.6311,516.9711,7.55024,7179.742,19.897,105.4919,105.6372,102.6461,102.6327
02/15/16,06:39:00,106.7214,515.6,7.636185,7295.605,20.0064,105.087,105.2738,102.8745,102.7924
02/15/16,06:40:00,106.575,516.4963,7.483025,7117.917,19.72854,105.2821,105.5032,102.9918,102.9847
02/15/16,06:41:00,106.6644,516.3848,7.547569,7252.002,19.99419,105.3585,105.5444,102.8947,102.8929
02/15/16,06:42:00,106.6393,515.7747,7.578468,7258.252,19.98418,105.3646,105.501,102.8751,102.8922
02/15/16,06:43:00,106.6129,516.6945,7.628784,7201.828,19.8969,105.6381,105.9223,103.0259,103.0133
02/15/16,06:44:00,106.7191,515.0664,7.615547,7060.782,19.61067,104.3016,104.7717,102.4386,102.3919
02/15/16,06:45:00,106.7461,515.1218,7.605095,7197.296,19.93264,105.1133,105.3043,102.1362,102.131
02/15/16,06:46:00,106.5953,515.9584,7.622414,7274.604,20.00325,105.3398,105.4661,102.7959,102.7778
02/15/16,06:47:00,106.6138,516.728,7.579575,7284.128,20.01836,105.1322,105.2536,102.9238,102.9105
02/15/16,06:48:00,106.6099,516.0869,7.609406,7092.954,19.65012,105.0553,105.0203,102.9031,102.895
02/15/16,06:49:00,106.5466,516.0566,7.622337,7180.396,19.84417,105.2789,105.3398,102.6317,102.6069
02/15/16,06:50:00,106.5383,516.6525,7.633438,7210.586,19.9199,105.4441,105.5729,102.8414,102.8548
02/15/16,06:51:00,106.6686,515.7445,7.596626,7106.262,19.75679,105.165,105.376,102.9135,102.9674
02/15/16,06:52:00,106.7087,515.2191,7.623482,7164.929,19.86809,105.1282,105.2708,102.5298,102.5063
02/15/16,06:53:00,106.6797,516.006,7.52655,7233.877,19.98359,105.3688,105.4956,102.6901,102.6844
02/15/16,06:54:00,106.6086,516.9022,7.564774,7180.603,19.85608,105.193,105.3356,102.5253,102.4883
02/15/16,06:55:00,106.7125,515.4625,7.629852,6906.586,19.40347,104.7071,104.8954,102.2488,102.2509
02/15/16,06:56:00,106.6203,516.4542,7.625809,7123.285,19.75764,104.9489,105.0874,102.1196,102.1132
02/15/16,06:57:00,106.6728,516.1335,7.607727,7302.747,20.03674,105.1146,105.3391,102.6841,102.6599
02/15/16,06:58:00,106.6989,515.053,7.658157,7266.156,19.93931,104.7385,104.9074,102.5975,102.6583
02/15/16,06:59:00,106.8278,513.8501,7.761765,7241.101,19.92803,104.7015,104.8788,102.4369,102.5436
02/15/16,07:00:00,106.9815,512.5284,7.758255,7209.079,19.88401,104.5364,104.7045,102.1741,102.1293
02/15/16,07:01:00,107.0195,512.4567,7.836761,7214.81,19.9479,104.6879,104.7912,102.1498,102.1093
02/15/16,07:02:00,106.9581,514.0577,7.814751,7098.175,19.68445,104.4128,104.5723,102.1966,102.1516
02/15/16,07:03:00,106.8999,514.1102,7.722702,7091.373,19.724,104.6941,104.8969,102.0072,102.015
02/15/16,07:04:00,107.074,512.2867,7.754517,7078.623,19.67666,104.0429,104.2092,101.5838,101.5903
02/15/16,07:05:00,107.0583,513.1479,7.768402,7144.635,19.81377,104.4821,104.6424,101.9349,101.9214
02/15/16,07:06:00,107.0308,513.9169,7.777061,7224.011,19.90115,104.9072,105.0897,102.311,102.2955
02/15/16,07:07:00,106.9234,514.3871,7.786446,7271.527,19.98757,104.7271,104.8805,102.2678,102.2643
02/15/16,07:08:00,106.9457,514.0826,7.799072,7219.504,19.92473,104.7311,104.8952,102.4948,102.4814
02/15/16,07:09:00,106.873,514.9414,7.74601,7038.904,19.61592,104.863,104.7775,102.4526,102.3305
02/15/16,07:10:00,106.7613,515.9547,7.661858,7035.904,19.61807,104.9525,105.1414,102.3026,102.3049
02/15/16,07:11:00,106.7416,515.6445,7.741623,7140.058,19.82332,105.2078,105.3934,102.429,102.4096
02/15/16,07:12:00,106.6781,517.005,7.530518,7208.319,19.89822,105.2959,105.4445,102.8071,102.7925
02/15/16,07:13:00,106.6935,515.8534,7.631378,6925.964,19.32634,104.1305,104.3945,102.3214,102.3405
02/15/16,07:14:00,106.6382,516.5375,7.62455,7078.894,19.73667,105.4774,105.6267,102.4104,102.4005
02/15/16,07:15:00,106.6225,516.4637,7.446899,7181.68,19.89099,105.4998,105.6463,102.6944,102.7018
02/15/16,07:16:00,106.6911,515.1173,7.664337,7193.604,19.85588,104.8245,104.9808,102.6199,102.6244
02/15/16,07:17:00,106.7472,515.0177,7.58255,7107.666,19.7373,104.8171,105.0026,102.5756,102.5597
02/15/16,07:18:00,106.7048,515.7025,7.635384,7152.744,19.84402,105.127,105.3088,102.4682,102.4623
02/15/16,07:19:00,106.6241,516.6183,7.60273,7226.544,19.97825,105.1737,105.3733,102.9485,102.9222
02/15/16,07:20:00,106.6841,516.0046,7.629089,7056.152,19.61594,104.6433,104.7234,102.6143,102.6279
02/15/16,07:21:00,106.6364,516.5223,7.570343,6902.908,19.43311,104.5491,104.7324,101.7785,101.7801
02/15/16,07:22:00,106.6543,516.3287,7.625427,6959.415,19.5301,105.0426,105.2129,102.3627,102.346
02/15/16,07:23:00,106.6112,515.7687,7.650681,7244.983,19.95369,105.0076,105.4111,102.4474,102.434
02/15/16,07:24:00,106.73,514.9556,7.699318,7240.899,19.93294,104.7413,104.9464,102.6297,102.5912
02/15/16,07:25:00,106.7155,515.4645,7.575569,7171.109,19.81919,104.9388,105.137,102.6792,102.6716
02/15/16,07:26:00,106.6608,516.3484,7.612915,7168.506,19.85071,105.0423,105.2274,102.5648,102.5358
02/15/16,07:27:00,106.6739,515.5682,7.627983,7192.621,19.90303,104.9453,105.0869,102.7154,102.7128
02/15/16,07:28:00,106.5955,516.6217,7.57618,7018.167,19.56548,104.7036,104.9098,102.571,102.5483
02/15/16,07:29:00,106.7015,515.8023,7.588654,6856.946,19.3116,104.3959,104.5805,101.8483,101.8296
02/15/16,07:30:00,106.5884,516.2225,7.610779,6979.907,19.60149,105.2073,105.405,102.5553,102.3614
02/15/16,07:31:00,106.6616,516.6599,7.594185,7178.793,19.82964,105.26,105.4628,102.9583,102.9287
02/15/16,07:32:00,106.7261,515.0542,7.646866,7201.337,19.86199,104.9537,105.0915,102.8226,103.004
02/15/16,07:33:00,106.7259,514.9429,7.674408,7075.659,19.64853,104.8361,105.0311,102.6569,102.6248
02/15/16,07:34:00,106.6796,515.8104,7.594032,7160.831,19.84834,105.08,105.309,102.6116,102.6255
02/15/16,07:35:00,106.5483,516.7188,7.586746,7188.626,19.8646,105.2435,105.3992,103.1101,103.0929
02/15/16,07:36:00,106.652,515.7625,7.627335,7156.87,19.8252,105.0715,105.2377,102.8485,102.799
02/15/16,07:37:00,106.5879,516.4534,7.571564,7109.918,19.73545,105.0585,105.2112,102.8156,102.7982
02/15/16,07:38:00,106.6043,516.5455,7.542229,7012.988,19.57847,104.8364,105.0833,102.7965,102.7624
02/15/16,07:39:00,106.6273,515.8101,7.587585,6896.313,19.38115,104.3806,104.5239,101.7917,101.7737
02/15/16,07:40:00,106.6783,515.3656,7.584496,6973.09,19.59575,105.1163,105.2858,102.2398,102.3135
02/15/16,07:41:00,106.6272,515.9824,7.618408,7184.885,19.84541,105.2163,105.4099,102.7839,102.7478
02/15/16,07:42:00,106.572,517.2546,7.58316,7229.01,19.92158,105.1257,105.3018,102.7769,102.7567
02/15/16,07:43:00,106.7019,515.4164,7.78019,7170.307,19.81321,104.8698,105.0532,102.7794,102.7838
02/15/16,07:44:00,106.604,516.6204,7.516289,7011.591,19.57822,104.7489,104.8919,102.3481,102.2862
02/15/16,07:45:00,106.6202,516.2664,7.628593,7089.776,19.75437,105.1665,105.3635,102.5121,102.5001
02/15/16,07:46:00,106.5628,516.2004,7.641869,7270.538,19.96606,104.8918,105.0112,102.8503,102.8328
02/15/16,07:47:00,106.552,516.6346,7.552032,7250.735,19.94487,104.9241,105.1016,102.9228,102.9083
02/15/16,07:48:00,106.6783,515.1301,7.626152,7140.796,19.73374,103.9586,104.5027,102.6016,102.5917
02/15/16,07:49:00,106.6954,514.9822,7.739906,7222.671,19.901,104.5168,104.7034,102.1439,102.0473
02/15/16,07:50:00,106.651,516.2965,7.721519,7251.099,19.95022,104.8326,105.0204,102.82,102.8064
02/15/16,07:51:00,106.5788,516.7262,7.591133,7247.232,19.94368,104.7246,104.8672,102.4222,102.4483
02/15/16,07:52:00,106.6291,515.9559,7.586479,7174.68,19.8427,104.57,104.7153,102.2764,102.2891
02/15/16,07:53:00,106.5403,516.0138,7.579498,7141.696,19.81438,104.939,105.1014,102.6673,102.6649
02/15/16,07:54:00,106.5162,516.6188,7.679253,7092.608,19.65881,104.6866,104.8185,102.2737,102.249
02/15/16,07:55:00,106.5751,516.0413,7.567558,7191.76,19.90388,104.8615,105.3829,102.7157,102.7247
02/15/16,07:56:00,106.5832,515.9149,7.645111,7216.324,19.90588,105.1802,105.3889,102.8048,102.8177
02/15/16,07:57:00,106.5022,516.4003,7.375755,7169.666,19.84841,105.3703,105.5247,102.7971,102.6758
02/15/16,07:58:00,106.5527,515.7761,7.550735,7025.928,19.63594,105.2727,105.5146,102.8245,102.8137
02/15/16,07:59:00,106.5332,515.6552,7.627907,7164.609,19.89128,105.3776,105.5295,102.7694,102.8647
02/15/16,08:00:00,106.3959,515.9758,7.616844,7200.854,19.93298,105.3882,105.5226,102.9255,102.9677
02/15/16,08:01:00,106.4002,516.0516,7.567291,7101.712,19.72136,104.7742,104.9025,102.7021,102.7212
02/15/16,08:02:00,106.342,515.526,7.597237,7175.625,19.91895,104.8873,105.2209,102.1931,102.144
02/15/16,08:03:00,106.3214,516.3577,7.602768,7208.984,19.94663,105.368,105.5423,102.8155,102.8054
02/15/16,08:04:00,106.3977,514.9767,7.687302,7194.571,19.87383,104.6932,104.8342,102.6512,102.6405
02/15/16,08:05:00,106.4064,514.9395,7.701416,7185.748,19.85542,104.8521,105.0619,102.5211,102.4977
